Province,Country,Date,Confirmed,Active,Recovered,Deaths
Aguascalientes,Mexico,2020-08-06,4290.0,339.0,3675.0,276.0
Aguascalientes,Mexico,2020-08-07,4382.0,372.0,3731.0,279.0
Aguascalientes,Mexico,2020-08-08,4504.0,434.0,3786.0,284.0
Aguascalientes,Mexico,2020-08-09,4506.0,402.0,3820.0,284.0
Aguascalientes,Mexico,2020-08-10,4523.0,356.0,3876.0,291.0
Aguascalientes,Mexico,2020-08-11,4574.0,352.0,3919.0,303.0
Aguascalientes,Mexico,2020-08-12,4624.0,385.0,3929.0,310.0
Aguascalientes,Mexico,2020-08-13,4666.0,365.0,3987.0,314.0
Aguascalientes,Mexico,2020-08-14,4723.0,361.0,4043.0,319.0
Aguascalientes,Mexico,2020-08-15,4771.0,360.0,4087.0,324.0
Aguascalientes,Mexico,2020-08-16,4812.0,375.0,4113.0,324.0
Aguascalientes,Mexico,2020-08-17,4861.0,364.0,4171.0,326.0
Aguascalientes,Mexico,2020-08-18,4914.0,360.0,4217.0,337.0
Aguascalientes,Mexico,2020-08-19,4928.0,375.0,4206.0,347.0
Aguascalientes,Mexico,2020-08-20,4968.0,353.0,4258.0,357.0
Aguascalientes,Mexico,2020-08-21,5012.0,364.0,4289.0,359.0
Aguascalientes,Mexico,2020-08-22,5149.0,440.0,4343.0,366.0
Aguascalientes,Mexico,2020-08-23,5179.0,426.0,4387.0,366.0
Aguascalientes,Mexico,2020-08-24,5250.0,396.0,4488.0,366.0
Aguascalientes,Mexico,2020-08-25,5298.0,411.0,4511.0,376.0
Aguascalientes,Mexico,2020-08-26,5319.0,382.0,4553.0,384.0
Aguascalientes,Mexico,2020-08-27,5399.0,421.0,4587.0,391.0
Aguascalientes,Mexico,2020-08-28,5471.0,414.0,4659.0,398.0
Aguascalientes,Mexico,2020-08-29,5510.0,388.0,4721.0,401.0
Aguascalientes,Mexico,2020-08-30,5568.0,398.0,4765.0,405.0
Aichi,Japan,2020-05-28,506.0,19.0,453.0,34.0
Aichi,Japan,2020-05-29,506.0,19.0,453.0,34.0
Aichi,Japan,2020-05-30,507.0,18.0,455.0,34.0
Aichi,Japan,2020-05-31,507.0,17.0,456.0,34.0
Aichi,Japan,2020-06-01,507.0,16.0,457.0,34.0
Aichi,Japan,2020-06-02,508.0,17.0,457.0,34.0
Aichi,Japan,2020-06-03,508.0,16.0,458.0,34.0
Aichi,Japan,2020-06-04,508.0,14.0,460.0,34.0
Aichi,Japan,2020-06-05,509.0,13.0,462.0,34.0
Aichi,Japan,2020-06-06,509.0,13.0,462.0,34.0
Aichi,Japan,2020-06-07,510.0,13.0,463.0,34.0
Aichi,Japan,2020-06-08,510.0,13.0,463.0,34.0
Aichi,Japan,2020-06-09,510.0,11.0,465.0,34.0
Aichi,Japan,2020-06-10,512.0,13.0,465.0,34.0
Aichi,Japan,2020-06-11,512.0,13.0,465.0,34.0
Aichi,Japan,2020-06-12,514.0,15.0,465.0,34.0
Aichi,Japan,2020-06-13,514.0,13.0,467.0,34.0
Aichi,Japan,2020-06-14,515.0,14.0,467.0,34.0
Aichi,Japan,2020-06-15,515.0,14.0,467.0,34.0
Aichi,Japan,2020-06-16,516.0,14.0,468.0,34.0
Aichi,Japan,2020-06-17,519.0,15.0,470.0,34.0
Aichi,Japan,2020-06-18,519.0,15.0,470.0,34.0
Aichi,Japan,2020-06-19,520.0,16.0,470.0,34.0
Aichi,Japan,2020-06-20,521.0,17.0,470.0,34.0
Aichi,Japan,2020-06-21,521.0,17.0,470.0,34.0
Aichi,Japan,2020-06-22,521.0,17.0,470.0,34.0
Aichi,Japan,2020-06-23,521.0,16.0,471.0,34.0
Aichi,Japan,2020-06-24,521.0,16.0,471.0,34.0
Aichi,Japan,2020-06-25,521.0,16.0,471.0,34.0
Aichi,Japan,2020-06-26,521.0,13.0,474.0,34.0
Aichi,Japan,2020-06-27,521.0,13.0,474.0,34.0
Aichi,Japan,2020-06-28,521.0,11.0,476.0,34.0
Aichi,Japan,2020-06-29,522.0,11.0,477.0,34.0
Aichi,Japan,2020-06-30,523.0,12.0,477.0,34.0
Aichi,Japan,2020-07-01,523.0,11.0,478.0,34.0
Aichi,Japan,2020-07-02,523.0,11.0,478.0,34.0
Aichi,Japan,2020-07-03,523.0,11.0,478.0,34.0
Aichi,Japan,2020-07-04,523.0,11.0,478.0,34.0
Aichi,Japan,2020-07-05,523.0,11.0,478.0,34.0
Aichi,Japan,2020-07-06,525.0,13.0,478.0,34.0
Aichi,Japan,2020-07-07,525.0,11.0,480.0,34.0
Aichi,Japan,2020-07-08,527.0,13.0,480.0,34.0
Aichi,Japan,2020-07-09,527.0,13.0,480.0,34.0
Aichi,Japan,2020-07-10,527.0,12.0,481.0,34.0
Aichi,Japan,2020-07-11,529.0,14.0,481.0,34.0
Aichi,Japan,2020-07-12,529.0,13.0,482.0,34.0
Aichi,Japan,2020-07-13,531.0,14.0,483.0,34.0
Aichi,Japan,2020-07-14,536.0,19.0,483.0,34.0
Aichi,Japan,2020-07-15,552.0,35.0,483.0,34.0
Aichi,Japan,2020-07-16,573.0,56.0,483.0,34.0
Aichi,Japan,2020-07-17,592.0,73.0,485.0,34.0
Aichi,Japan,2020-07-18,617.0,98.0,485.0,34.0
Aichi,Japan,2020-07-19,638.0,119.0,485.0,34.0
Aichi,Japan,2020-07-20,659.0,136.0,489.0,34.0
Aichi,Japan,2020-07-21,712.0,189.0,489.0,34.0
Aichi,Japan,2020-07-22,776.0,250.0,491.0,35.0
Aichi,Japan,2020-07-23,873.0,347.0,491.0,35.0
Aichi,Japan,2020-07-24,936.0,405.0,496.0,35.0
Aichi,Japan,2020-07-25,1014.0,481.0,498.0,35.0
Aichi,Japan,2020-07-26,1094.0,554.0,505.0,35.0
Aichi,Japan,2020-07-27,1170.0,629.0,506.0,35.0
Aichi,Japan,2020-07-28,1280.0,734.0,511.0,35.0
Aichi,Japan,2020-07-29,1447.0,889.0,523.0,35.0
Aichi,Japan,2020-07-30,1607.0,1043.0,529.0,35.0
Aichi,Japan,2020-07-31,1800.0,1214.0,551.0,35.0
Aichi,Japan,2020-08-01,1981.0,1393.0,553.0,35.0
Aichi,Japan,2020-08-02,2141.0,1528.0,578.0,35.0
Aichi,Japan,2020-08-03,2266.0,1628.0,603.0,35.0
Aichi,Japan,2020-08-04,2386.0,1731.0,620.0,35.0
Aichi,Japan,2020-08-05,2533.0,1830.0,667.0,36.0
Aichi,Japan,2020-08-06,2673.0,1854.0,783.0,36.0
Aichi,Japan,2020-08-07,2831.0,1878.0,917.0,36.0
Aichi,Japan,2020-08-08,3008.0,1932.0,1040.0,36.0
Aichi,Japan,2020-08-09,3137.0,1948.0,1153.0,36.0
Aichi,Japan,2020-08-10,3238.0,2017.0,1185.0,36.0
Aichi,Japan,2020-08-11,3301.0,2023.0,1241.0,37.0
Aichi,Japan,2020-08-12,3391.0,2008.0,1345.0,38.0
Aichi,Japan,2020-08-13,3500.0,1943.0,1518.0,39.0
Aichi,Japan,2020-08-14,3588.0,1854.0,1695.0,39.0
Aichi,Japan,2020-08-15,3660.0,1813.0,1804.0,43.0
Aichi,Japan,2020-08-16,3743.0,1786.0,1913.0,44.0
Aichi,Japan,2020-08-17,3786.0,1616.0,2125.0,45.0
Aichi,Japan,2020-08-18,3843.0,1549.0,2248.0,46.0
Aichi,Japan,2020-08-19,3900.0,1438.0,2414.0,48.0
Aichi,Japan,2020-08-20,3982.0,1377.0,2557.0,48.0
Aichi,Japan,2020-08-21,4072.0,1359.0,2661.0,52.0
Aichi,Japan,2020-08-22,4141.0,1352.0,2737.0,52.0
Aichi,Japan,2020-08-23,4191.0,1282.0,2854.0,55.0
Aichi,Japan,2020-08-24,4234.0,1213.0,2966.0,55.0
Aichi,Japan,2020-08-25,4277.0,1255.0,2966.0,56.0
Aichi,Japan,2020-08-26,4327.0,1119.0,3150.0,58.0
Aichi,Japan,2020-08-27,4366.0,977.0,3329.0,60.0
Aichi,Japan,2020-08-28,4417.0,924.0,3432.0,61.0
Aichi,Japan,2020-08-29,4462.0,885.0,3513.0,64.0
Aichi,Japan,2020-08-30,4498.0,860.0,3573.0,65.0
Akita,Japan,2020-05-28,16.0,0.0,16.0,0.0
Akita,Japan,2020-05-29,16.0,0.0,16.0,0.0
Akita,Japan,2020-05-30,16.0,0.0,16.0,0.0
Akita,Japan,2020-05-31,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-01,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-02,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-03,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-04,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-05,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-06,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-07,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-08,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-09,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-10,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-11,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-12,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-13,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-14,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-15,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-16,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-17,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-18,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-19,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-20,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-21,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-22,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-23,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-24,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-25,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-26,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-27,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-28,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-29,16.0,0.0,16.0,0.0
Akita,Japan,2020-06-30,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-01,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-02,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-03,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-04,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-05,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-06,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-07,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-08,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-09,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-10,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-11,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-12,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-13,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-14,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-15,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-16,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-17,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-18,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-19,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-20,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-21,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-22,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-23,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-24,16.0,0.0,16.0,0.0
Akita,Japan,2020-07-25,17.0,1.0,16.0,0.0
Akita,Japan,2020-07-26,18.0,2.0,16.0,0.0
Akita,Japan,2020-07-27,18.0,2.0,16.0,0.0
Akita,Japan,2020-07-28,18.0,2.0,16.0,0.0
Akita,Japan,2020-07-29,18.0,2.0,16.0,0.0
Akita,Japan,2020-07-30,18.0,2.0,16.0,0.0
Akita,Japan,2020-07-31,18.0,2.0,16.0,0.0
Akita,Japan,2020-08-01,18.0,2.0,16.0,0.0
Akita,Japan,2020-08-02,18.0,2.0,16.0,0.0
Akita,Japan,2020-08-03,18.0,2.0,16.0,0.0
Akita,Japan,2020-08-04,18.0,2.0,16.0,0.0
Akita,Japan,2020-08-05,18.0,2.0,16.0,0.0
Akita,Japan,2020-08-06,26.0,10.0,16.0,0.0
Akita,Japan,2020-08-07,32.0,16.0,16.0,0.0
Akita,Japan,2020-08-08,34.0,18.0,16.0,0.0
Akita,Japan,2020-08-09,35.0,19.0,16.0,0.0
Akita,Japan,2020-08-10,35.0,19.0,16.0,0.0
Akita,Japan,2020-08-11,35.0,19.0,16.0,0.0
Akita,Japan,2020-08-12,36.0,20.0,16.0,0.0
Akita,Japan,2020-08-13,37.0,17.0,20.0,0.0
Akita,Japan,2020-08-14,38.0,17.0,21.0,0.0
Akita,Japan,2020-08-15,40.0,17.0,23.0,0.0
Akita,Japan,2020-08-16,42.0,17.0,25.0,0.0
Akita,Japan,2020-08-17,43.0,18.0,25.0,0.0
Akita,Japan,2020-08-18,44.0,18.0,26.0,0.0
Akita,Japan,2020-08-19,44.0,17.0,27.0,0.0
Akita,Japan,2020-08-20,45.0,14.0,31.0,0.0
Akita,Japan,2020-08-21,45.0,12.0,33.0,0.0
Akita,Japan,2020-08-22,45.0,11.0,34.0,0.0
Akita,Japan,2020-08-23,45.0,11.0,34.0,0.0
Akita,Japan,2020-08-24,45.0,11.0,34.0,0.0
Akita,Japan,2020-08-25,46.0,7.0,39.0,0.0
Akita,Japan,2020-08-26,48.0,8.0,40.0,0.0
Akita,Japan,2020-08-27,48.0,7.0,41.0,0.0
Akita,Japan,2020-08-28,48.0,7.0,41.0,0.0
Akita,Japan,2020-08-29,49.0,7.0,42.0,0.0
Akita,Japan,2020-08-30,49.0,6.0,43.0,0.0
Alabama,US,2020-03-13,5.0,5.0,0.0,0.0
Alabama,US,2020-03-14,6.0,6.0,0.0,0.0
Alabama,US,2020-03-15,12.0,12.0,0.0,0.0
Alabama,US,2020-03-16,29.0,29.0,0.0,0.0
Alabama,US,2020-03-17,39.0,39.0,0.0,0.0
Alabama,US,2020-03-18,46.0,46.0,0.0,0.0
Alabama,US,2020-03-19,78.0,78.0,0.0,0.0
Alabama,US,2020-03-20,83.0,83.0,0.0,0.0
Alabama,US,2020-03-21,131.0,131.0,0.0,0.0
Alabama,US,2020-03-22,157.0,157.0,0.0,0.0
Alabama,US,2020-03-23,196.0,196.0,0.0,0.0
Alabama,US,2020-03-24,242.0,242.0,0.0,0.0
Alabama,US,2020-03-25,381.0,380.0,0.0,1.0
Alabama,US,2020-03-26,517.0,516.0,0.0,1.0
Alabama,US,2020-03-27,587.0,583.0,0.0,4.0
Alabama,US,2020-03-28,694.0,690.0,0.0,4.0
Alabama,US,2020-03-29,825.0,815.0,0.0,10.0
Alabama,US,2020-03-30,899.0,889.0,0.0,10.0
Alabama,US,2020-03-31,987.0,964.0,0.0,23.0
Alabama,US,2020-04-01,1060.0,1033.0,0.0,27.0
Alabama,US,2020-04-02,1233.0,1201.0,0.0,32.0
Alabama,US,2020-04-03,1495.0,1457.0,0.0,38.0
Alabama,US,2020-04-04,1614.0,1570.0,0.0,44.0
Alabama,US,2020-04-05,1765.0,1720.0,0.0,45.0
Alabama,US,2020-04-06,1952.0,1903.0,0.0,49.0
Alabama,US,2020-04-07,2169.0,2105.0,0.0,64.0
Alabama,US,2020-04-08,2328.0,2262.0,0.0,66.0
Alabama,US,2020-04-09,2703.0,2633.0,0.0,70.0
Alabama,US,2020-04-10,2947.0,2867.0,0.0,80.0
Alabama,US,2020-04-11,3217.0,3125.0,0.0,92.0
Alabama,US,2020-04-12,3563.0,3470.0,0.0,93.0
Alabama,US,2020-04-13,3734.0,3635.0,0.0,99.0
Alabama,US,2020-04-14,3953.0,3839.0,0.0,114.0
Alabama,US,2020-04-15,4075.0,3957.0,0.0,118.0
Alabama,US,2020-04-16,4345.0,4212.0,0.0,133.0
Alabama,US,2020-04-17,4571.0,4423.0,0.0,148.0
Alabama,US,2020-04-18,4712.0,4559.0,0.0,153.0
Alabama,US,2020-04-19,4888.0,4731.0,0.0,157.0
Alabama,US,2020-04-20,5079.0,4916.0,0.0,163.0
Alabama,US,2020-04-21,5317.0,5134.0,0.0,183.0
Alabama,US,2020-04-22,5593.0,5397.0,0.0,196.0
Alabama,US,2020-04-23,5832.0,5630.0,0.0,202.0
Alabama,US,2020-04-24,6026.0,5817.0,0.0,209.0
Alabama,US,2020-04-25,6026.0,5817.0,0.0,209.0
Alabama,US,2020-04-26,6421.0,6202.0,0.0,219.0
Alabama,US,2020-04-27,6539.0,6311.0,0.0,228.0
Alabama,US,2020-04-28,6750.0,6508.0,0.0,242.0
Alabama,US,2020-04-29,6912.0,6656.0,0.0,256.0
Alabama,US,2020-04-30,7088.0,6816.0,0.0,272.0
Alabama,US,2020-05-01,7294.0,7005.0,0.0,289.0
Alabama,US,2020-05-02,7611.0,7323.0,0.0,288.0
Alabama,US,2020-05-03,7888.0,7598.0,0.0,290.0
Alabama,US,2020-05-04,8112.0,7814.0,0.0,298.0
Alabama,US,2020-05-05,8437.0,8122.0,0.0,315.0
Alabama,US,2020-05-06,8691.0,8348.0,0.0,343.0
Alabama,US,2020-05-07,9046.0,8677.0,0.0,369.0
Alabama,US,2020-05-08,9385.0,9002.0,0.0,383.0
Alabama,US,2020-05-09,9668.0,9278.0,0.0,390.0
Alabama,US,2020-05-10,9889.0,9496.0,0.0,393.0
Alabama,US,2020-05-11,10164.0,9761.0,0.0,403.0
Alabama,US,2020-05-12,10464.0,10029.0,0.0,435.0
Alabama,US,2020-05-13,10700.0,10250.0,0.0,450.0
Alabama,US,2020-05-14,11101.0,10628.0,0.0,473.0
Alabama,US,2020-05-15,11373.0,10890.0,0.0,483.0
Alabama,US,2020-05-16,11674.0,11189.0,0.0,485.0
Alabama,US,2020-05-17,11771.0,11283.0,0.0,488.0
Alabama,US,2020-05-18,12086.0,11597.0,0.0,489.0
Alabama,US,2020-05-19,12376.0,11872.0,0.0,504.0
Alabama,US,2020-05-20,13052.0,12530.0,0.0,522.0
Alabama,US,2020-05-21,13288.0,12759.0,0.0,529.0
Alabama,US,2020-05-22,13670.0,13129.0,0.0,541.0
Alabama,US,2020-05-23,14117.0,13568.0,0.0,549.0
Alabama,US,2020-05-24,14478.0,13927.0,0.0,551.0
Alabama,US,2020-05-25,14986.0,14420.0,0.0,566.0
Alabama,US,2020-05-26,15650.0,15070.0,0.0,580.0
Alabama,US,2020-05-27,16032.0,15449.0,0.0,583.0
Alabama,US,2020-05-28,16530.0,15939.0,0.0,591.0
Alabama,US,2020-05-29,17031.0,16421.0,0.0,610.0
Alabama,US,2020-05-30,17359.0,16741.0,0.0,618.0
Alabama,US,2020-05-31,17952.0,17322.0,0.0,630.0
Alabama,US,2020-06-01,18630.0,17984.0,0.0,646.0
Alabama,US,2020-06-02,18766.0,18113.0,0.0,653.0
Alabama,US,2020-06-03,18851.0,18198.0,0.0,653.0
Alabama,US,2020-06-04,19072.0,18419.0,0.0,653.0
Alabama,US,2020-06-05,19387.0,18711.0,0.0,676.0
Alabama,US,2020-06-06,20043.0,19354.0,0.0,689.0
Alabama,US,2020-06-07,20500.0,19808.0,0.0,692.0
Alabama,US,2020-06-08,20925.0,20207.0,0.0,718.0
Alabama,US,2020-06-09,21422.0,20693.0,0.0,729.0
Alabama,US,2020-06-10,21989.0,21245.0,0.0,744.0
Alabama,US,2020-06-11,22845.0,22090.0,0.0,755.0
Alabama,US,2020-06-12,23710.0,22941.0,0.0,769.0
Alabama,US,2020-06-13,24601.0,23828.0,0.0,773.0
Alabama,US,2020-06-14,25615.0,24842.0,0.0,773.0
Alabama,US,2020-06-15,26272.0,25498.0,0.0,774.0
Alabama,US,2020-06-16,26912.0,26127.0,0.0,785.0
Alabama,US,2020-06-17,27312.0,26522.0,0.0,790.0
Alabama,US,2020-06-18,28206.0,27396.0,0.0,810.0
Alabama,US,2020-06-19,29002.0,28180.0,0.0,822.0
Alabama,US,2020-06-20,29549.0,28711.0,0.0,838.0
Alabama,US,2020-06-21,30021.0,29182.0,0.0,839.0
Alabama,US,2020-06-22,30454.0,29613.0,0.0,841.0
Alabama,US,2020-06-23,31097.0,30233.0,0.0,864.0
Alabama,US,2020-06-24,32064.0,31173.0,0.0,891.0
Alabama,US,2020-06-25,33206.0,32310.0,0.0,896.0
Alabama,US,2020-06-26,34183.0,33276.0,0.0,907.0
Alabama,US,2020-06-27,35083.0,34164.0,0.0,919.0
Alabama,US,2020-06-28,35441.0,34522.0,0.0,919.0
Alabama,US,2020-06-29,37175.0,36246.0,0.0,929.0
Alabama,US,2020-06-30,38045.0,37095.0,0.0,950.0
Alabama,US,2020-07-01,38962.0,37990.0,0.0,972.0
Alabama,US,2020-07-02,40111.0,39126.0,0.0,985.0
Alabama,US,2020-07-03,41865.0,40859.0,0.0,1006.0
Alabama,US,2020-07-04,42862.0,41855.0,0.0,1007.0
Alabama,US,2020-07-05,43953.0,42946.0,0.0,1007.0
Alabama,US,2020-07-06,44878.0,43871.0,0.0,1007.0
Alabama,US,2020-07-07,45785.0,44752.0,0.0,1033.0
Alabama,US,2020-07-08,46962.0,45904.0,0.0,1058.0
Alabama,US,2020-07-09,49174.0,48106.0,0.0,1068.0
Alabama,US,2020-07-10,50508.0,49404.0,0.0,1104.0
Alabama,US,2020-07-11,51947.0,50833.0,0.0,1114.0
Alabama,US,2020-07-12,53587.0,52466.0,0.0,1121.0
Alabama,US,2020-07-13,55545.0,54421.0,0.0,1124.0
Alabama,US,2020-07-14,57255.0,56091.0,0.0,1164.0
Alabama,US,2020-07-15,59067.0,57856.0,0.0,1211.0
Alabama,US,2020-07-16,61088.0,59858.0,0.0,1230.0
Alabama,US,2020-07-17,63091.0,61826.0,0.0,1265.0
Alabama,US,2020-07-18,65234.0,63948.0,0.0,1286.0
Alabama,US,2020-07-19,67011.0,65724.0,0.0,1287.0
Alabama,US,2020-07-20,68891.0,67600.0,0.0,1291.0
Alabama,US,2020-07-21,70358.0,69055.0,0.0,1303.0
Alabama,US,2020-07-22,71813.0,70449.0,0.0,1364.0
Alabama,US,2020-07-23,74212.0,72815.0,0.0,1397.0
Alabama,US,2020-07-24,76005.0,74567.0,0.0,1438.0
Alabama,US,2020-07-25,78130.0,76674.0,0.0,1456.0
Alabama,US,2020-07-26,79294.0,77821.0,0.0,1473.0
Alabama,US,2020-07-27,81115.0,79624.0,0.0,1491.0
Alabama,US,2020-07-28,82366.0,80875.0,0.0,1491.0
Alabama,US,2020-07-29,83782.0,82244.0,0.0,1538.0
Alabama,US,2020-07-30,85762.0,84197.0,0.0,1565.0
Alabama,US,2020-07-31,87723.0,86143.0,0.0,1580.0
Alabama,US,2020-08-01,89349.0,87746.0,0.0,1603.0
Alabama,US,2020-08-02,91444.0,89817.0,0.0,1627.0
Alabama,US,2020-08-03,92661.0,91028.0,0.0,1633.0
Alabama,US,2020-08-04,93702.0,92036.0,0.0,1666.0
Alabama,US,2020-08-05,94654.0,92959.0,0.0,1695.0
Alabama,US,2020-08-06,96592.0,94878.0,0.0,1714.0
Alabama,US,2020-08-07,98301.0,96566.0,0.0,1735.0
Alabama,US,2020-08-08,100173.0,98418.0,0.0,1755.0
Alabama,US,2020-08-09,101334.0,99566.0,0.0,1768.0
Alabama,US,2020-08-10,103020.0,101223.0,0.0,1797.0
Alabama,US,2020-08-11,103851.0,102004.0,0.0,1847.0
Alabama,US,2020-08-12,104786.0,102904.0,0.0,1882.0
Alabama,US,2020-08-13,105557.0,103667.0,0.0,1890.0
Alabama,US,2020-08-14,106309.0,104416.0,0.0,1893.0
Alabama,US,2020-08-15,107580.0,105684.0,0.0,1896.0
Alabama,US,2020-08-16,108433.0,106535.0,0.0,1898.0
Alabama,US,2020-08-17,109004.0,107079.0,0.0,1925.0
Alabama,US,2020-08-18,110361.0,108425.0,0.0,1936.0
Alabama,US,2020-08-19,111478.0,109534.0,0.0,1944.0
Alabama,US,2020-08-20,112449.0,110475.0,0.0,1974.0
Alabama,US,2020-08-21,113632.0,111636.0,0.0,1996.0
Alabama,US,2020-08-22,114532.0,112521.0,0.0,2011.0
Alabama,US,2020-08-23,115060.0,113047.0,0.0,2013.0
Alabama,US,2020-08-24,116710.0,114686.0,0.0,2024.0
Alabama,US,2020-08-25,117242.0,115205.0,0.0,2037.0
Alabama,US,2020-08-26,119254.0,117209.0,0.0,2045.0
Alabama,US,2020-08-27,121023.0,118947.0,0.0,2076.0
Alabama,US,2020-08-28,122185.0,120078.0,0.0,2107.0
Alabama,US,2020-08-29,123889.0,121737.0,0.0,2152.0
Alabama,US,2020-08-30,125235.0,123073.0,0.0,2162.0
Alagoas,Brazil,2020-05-20,4437.0,4186.0,0.0,251.0
Alagoas,Brazil,2020-05-21,4916.0,4654.0,0.0,262.0
Alagoas,Brazil,2020-05-22,5302.0,5022.0,0.0,280.0
Alagoas,Brazil,2020-05-23,5630.0,5329.0,0.0,301.0
Alagoas,Brazil,2020-05-24,6214.0,5898.0,0.0,316.0
Alagoas,Brazil,2020-05-25,6682.0,6345.0,0.0,337.0
Alagoas,Brazil,2020-05-26,7058.0,6704.0,0.0,354.0
Alagoas,Brazil,2020-05-27,7580.0,7212.0,0.0,368.0
Alagoas,Brazil,2020-05-28,8055.0,7670.0,0.0,385.0
Alagoas,Brazil,2020-05-29,8618.0,8212.0,0.0,406.0
Alagoas,Brazil,2020-05-30,9223.0,8799.0,0.0,424.0
Alagoas,Brazil,2020-05-31,10288.0,9845.0,0.0,443.0
Alagoas,Brazil,2020-06-01,10837.0,10376.0,0.0,461.0
Alagoas,Brazil,2020-06-02,11559.0,11077.0,0.0,482.0
Alagoas,Brazil,2020-06-03,12407.0,11901.0,0.0,506.0
Alagoas,Brazil,2020-06-04,13097.0,12566.0,0.0,531.0
Alagoas,Brazil,2020-06-05,13937.0,13380.0,0.0,557.0
Alagoas,Brazil,2020-06-06,14818.0,14236.0,0.0,582.0
Alagoas,Brazil,2020-06-07,15706.0,15105.0,0.0,601.0
Alagoas,Brazil,2020-06-08,15706.0,5460.0,9645.0,601.0
Alagoas,Brazil,2020-06-09,17193.0,6263.0,10290.0,640.0
Alagoas,Brazil,2020-06-10,18176.0,6296.0,11220.0,660.0
Alagoas,Brazil,2020-06-11,19200.0,6342.0,12177.0,681.0
Alagoas,Brazil,2020-06-12,20031.0,6236.0,13094.0,701.0
Alagoas,Brazil,2020-06-13,20887.0,6403.0,13761.0,723.0
Alagoas,Brazil,2020-06-14,22199.0,7194.0,14261.0,744.0
Alagoas,Brazil,2020-06-15,22962.0,7025.0,15169.0,768.0
Alagoas,Brazil,2020-06-16,23632.0,6724.0,16115.0,793.0
Alagoas,Brazil,2020-06-17,24867.0,6991.0,17065.0,811.0
Alagoas,Brazil,2020-06-18,25633.0,6861.0,17941.0,831.0
Alagoas,Brazil,2020-06-19,26906.0,6904.0,19154.0,848.0
Alagoas,Brazil,2020-06-20,26906.0,6396.0,19644.0,866.0
Alagoas,Brazil,2020-06-21,28657.0,7453.0,20320.0,884.0
Alagoas,Brazil,2020-06-22,29395.0,7130.0,21362.0,903.0
Alagoas,Brazil,2020-06-23,30248.0,7139.0,22189.0,920.0
Alagoas,Brazil,2020-06-24,31230.0,7107.0,23185.0,938.0
Alagoas,Brazil,2020-06-25,32065.0,7341.0,23766.0,958.0
Alagoas,Brazil,2020-06-26,32864.0,7509.0,24380.0,975.0
Alagoas,Brazil,2020-06-27,33521.0,7732.0,24796.0,993.0
